artist_name,concert_name,city,venue,show_time,price_text,sale_status,source_type,source_url,collected_at
大宽,独家 大宽「我们将离散在某日黄昏」个人巡演 北京站,北京,福浪LIVEHOUSE-福,2026-10-17 19:30,140 / 160 / 251 / 260,待定,爬虫采集,https://www.showstart.com/event/300842,2026-08-31
白皮书乐队,独家 白皮书「只喝一杯」十周年 No Stage巡演—北京站,北京,黄昏黎明DDC,2026-10-17 20:00,108 / 128 / 188,待定,爬虫采集,https://www.showstart.com/event/307131,2026-08-31
白日密语,独家 白日密语2026巡演 北京站,北京,MAO Livehouse北京（东郎店）,2026-10-18 20:00,8 / 128 / 158 / 238,待定,爬虫采集,https://www.showstart.com/event/306660,2026-08-31
迷心LostSoulParadise,迷心乐队「迷你心MinorHeart」梦幻独立之声·新EP巡演|北京站,北京,MAO Livehouse北京（东郎店）,2026-10-23 20:00,98 / 118 / 168,待定,爬虫采集,https://www.showstart.com/event/305512,2026-08-31
,独家 《不能说的秘密》经典名曲烛光音乐会,北京,中华世纪坛剧场,2026-10-24 19:30,60 / 110 / 160,待定,爬虫采集,https://www.showstart.com/event/306816,2026-08-31
庸俗救星,独家 庸俗救星2026「城市散步」巡演 北京站,北京,疆进酒·OMNI SPACE（北京）,2026-10-29 20:00,150 / 180 / 280,待定,爬虫采集,https://www.showstart.com/event/308821,2026-08-31
DANIEL MIGLIOSI QUARTET,独家 欧洲杰出青年爵士组合 DANIEL MIGLIOSI QUARTET 巡演｜DDL呈现 北京站,北京,黄昏黎明DDC,2026-10-29 20:30,118 / 138 / 218 / 458,待定,爬虫采集,https://www.showstart.com/event/307426,2026-08-31
蓝心羽,蓝心羽2026「爱是 love is…」巡回演唱会-北京站,北京,北京市华侨城大剧院,2026-10-30 19:30,180 / 280 / 380 / 480 / 504 / 684 / 864,待定,爬虫采集,https://www.showstart.com/event/306642,2026-08-31
广场恐惧症 / 二向箔,独家 广恐2026 新专「永无岛」巡演 北京站,北京,乐空间,2026-10-30 20:00,108 / 128,待定,爬虫采集,https://www.showstart.com/event/308332,2026-08-31
萧忆情Alex,独家 萧忆情 ALEX[拾·忆]2026 巡回演唱会-北京站,北京,北京市华侨城大剧院,2026-10-31 19:30,180 / 280 / 380 / 480 / 504 / 684 / 864,待定,爬虫采集,https://www.showstart.com/event/306304,2026-08-31
