artist_name,concert_name,city,venue,show_time,price_text,sale_status,source_type,source_url,collected_at
陈楚生荒芜之境,[苏州]陈楚生荒芜之境2026巡回演唱会,苏州,苏州奥体中心体育场,2026.09.12 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/780632,2026-08-31
陈楚生 荒芜之境,[贵阳]陈楚生2026荒芜之境巡回演唱会,贵阳,贵阳奥林匹克体育中心体育场,2026.10.02 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/782602,2026-08-31
张韶涵,[赣州]张韶涵2026「玩家」巡回演唱会,赣州,,2026.10.24 赣州市全民健身中心,,预售中,爬虫采集,https://www.piaoniu.com/activity/774860,2026-08-31
张杰,[赣州][代拍费]张杰2026巡回演唱会,赣州,,演出筹备中，时间待定 场馆待定,,预售中,爬虫采集,https://www.piaoniu.com/activity/765022,2026-08-31
陈小春 BIGMAN人一個,[深圳]陈小春 2026 BIGMAN人一個 巡回演唱会,深圳,华润深圳湾体育中心＂春茧＂体育馆,2026.10.06 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/782704,2026-08-31
陈小春 BIGMAN人一个,[沈阳]陈小春2026BIGMAN人一个巡回演唱会,沈阳,辽宁体育馆,2026.09.26 -,,预售中,爬虫采集,https://www.piaoniu.com/activity/774854,2026-08-31
陈小春 BIGMAN人一個,[哈尔滨]陈小春2026 BIGMAN人一個 巡回演唱会,哈尔滨,哈尔滨会展中心亚冬馆,2026.09.13 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/776491,2026-08-31
Ella陈嘉桦 It's Me艾拉主意,[郑州]Ella陈嘉桦2026It's Me艾拉主意巡回演唱会,郑州,郑州奥林匹克体育中心 洋河·梦之蓝体育馆,2026.11.07 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/780334,2026-08-31
陈小春 BIGMAN人一個,[西安] 陈小春2026 BIGMAN人一個 巡回演唱会,西安,西安奥体中心体育馆,2026.10.31 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/782939,2026-08-31
ELLA陈嘉桦It'sMe艾拉主意,[乌鲁木齐]ELLA陈嘉桦It'sMe艾拉主意巡回演唱会,乌鲁木齐,乌鲁木齐奥体中心体育馆,2026.10.24 21:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/784206,2026-08-31
ELLA陈嘉桦It'sMe艾拉主意,[东莞]ELLA陈嘉桦It'sMe艾拉主意巡回演唱会,东莞,东莞银行篮球中心(原东莞篮球中心),2026.09.26 -,,预售中,爬虫采集,https://www.piaoniu.com/activity/783794,2026-08-31
Ella陈嘉桦It's Me艾拉主意,[宁波]Ella陈嘉桦It's Me艾拉主意演唱会,宁波,宁波奥体中心体育馆,2026.10.11 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/783166,2026-08-31
Ella陈嘉桦 It's Me艾拉主意,[太原]Ella陈嘉桦2026It's Me艾拉主意巡回演唱会,太原,山西体育中心汾酒体育馆,2026.09.12 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/770932,2026-08-31
陈小春 BIGMAN人一个,[天津]陈小春2026BIGMAN人一个 巡回演唱会,天津,奥体中心体育馆,2026.09.19 -,,预售中,爬虫采集,https://www.piaoniu.com/activity/775396,2026-08-31
声名大造SUPER,[沈阳]声名大造SUPER LIVE巡回演唱会,沈阳,铁西体育场,2026.09.05 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/782854,2026-08-31
陈慧琳/潘玮柏/海来阿木/张远,[茂名][陈慧琳/潘玮柏/海来阿木/张远]歌临其境超级演唱会茂名站,茂名,茂名奥体中心体育场,2026.09.26 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/783821,2026-08-31
陈洁丽,[东莞]陈洁丽《你happy我也Happy》 演唱会,东莞,太空间东莞,2026.09.12 20:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/782941,2026-08-31
陶喆/陈粒/陈楚生/许巍,[泸州][陶喆/陈粒/陈楚生/许巍]泸州酒要会·超级银河左岸音乐节,泸州,泸州蓝田机场,2026.10.03 -,,预售中,爬虫采集,https://www.piaoniu.com/activity/784418,2026-08-31
陈慧娴/林宥嘉/杨宗纬,[昆明][陈慧娴/林宥嘉/杨宗纬]裕贡之夜巨星演唱会-昆明站,昆明,昆明·滇池音乐广场,2026.09.04 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/784173,2026-08-31
范玮琪/李圣杰陈势安/周蕙/邰正宵,[贵港][范玮琪/李圣杰陈势安/周蕙/邰正宵]2026 声韵时光 演唱会,贵港,贵港市体育中心体育场,2026.10.06 20:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/784273,2026-08-31
,[北京]【交响·视听·演唱】沧海一声笑武侠影视金曲视听交响演唱会 | 笑傲江湖 | 神雕侠侣,北京,五棵松·爱乐汇艺术空间·都市剧场,2026.10.25 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/782311,2026-08-31
王俊凯,[北京][代拍费]王俊凯「当·潮汐漫溢」巡回演唱会,北京,· 润百颜ECM中心,演出筹备中，时间待定 华熙生物,,预售中,爬虫采集,https://www.piaoniu.com/activity/784140,2026-08-31
声名大造SUPER,[天津]声名大造SUPER LIVE巡回演唱会,天津,泰达足球场,2026.09.19 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/781933,2026-08-31
周杰伦 -27嘉年华,[中国香港][预定金]周杰伦2026-27嘉年华巡回演唱会,中国香港,,场次待官宣，敬请期待~ 场馆待定,,预售中,爬虫采集,https://www.piaoniu.com/activity/783291,2026-08-31
周杰伦,[广州][代拍费]周杰伦2026《时光机》 演唱会,广州,,2026.12.04 场馆待定,,预售中,爬虫采集,https://www.piaoniu.com/activity/767745,2026-08-31
徐良时间折叠,[北京][代拍费]徐良时间折叠巡回演唱会,北京,· 润百颜ECM中心,2026.10.01 华熙生物,,预售中,爬虫采集,https://www.piaoniu.com/activity/772471,2026-08-31
光良不会分离·今晚我不孤独3.0⁺,[广州]光良不会分离·今晚我不孤独3.0⁺巡回演唱会,广州,宝能广州国际体育演艺中心,2026.09.12 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/779916,2026-08-31
光良 不会分离·今晚我不孤独3.0,[绍兴]光良2026不会分离·今晚我不孤独3.0巡回演唱会,绍兴,绍兴奥体中心体育馆,2026.10.31 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/783522,2026-08-31
郎酒大美徐州&bull;巅峰,[徐州]郎酒大美徐州&bull;巅峰演唱会,徐州,徐州奥体中心体育场,2026.09.27 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/782729,2026-08-31
张信哲/徐怀钰/光良,[武汉][张信哲/徐怀钰/光良]超级音雄巨星LIVE演唱会-武汉站,武汉,武汉体育中心主体育场,2026.09.26 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/780137,2026-08-31
张信哲/张韶涵/光良/阿杜,[遵义][张信哲/张韶涵/光良/阿杜]超级音雄巨星LIVE演唱会,遵义,遵义市奥林匹克体育中心体育场,2026.11.22 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/783018,2026-08-31
黄凯芹40年来佛山,[佛山]黄凯芹40年来佛山演唱会,佛山,佛山国际体育文化演艺中心,2026.11.28 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/784374,2026-08-31
,[佛山][罗大佑&times;黄贯中]天若有情1990-2026 佛山时光演唱会,佛山,佛山世纪莲体育中心体育场,2026.10.24 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/784172,2026-08-31
王菀之 -合体,[佛山]王菀之2026-合体-演唱会,佛山,佛山岭南明珠体育馆,2026.09.05 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/782634,2026-08-31
王赫野WINDY,[佛山]王赫野WINDY巡回演唱会,佛山,佛山国际体育文化演艺中心,2026.09.12 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/782267,2026-08-31
《声声不息·港乐经典金曲,[佛山]《声声不息·港乐经典金曲演唱会》,佛山,19:30 佛山大剧院 大剧场,2026.09.26 周六,,待定,爬虫采集,https://www.piaoniu.com/activity/778537,2026-08-31
关心妍,[佛山]关心妍2026《听》巡回演唱会,佛山,佛山南海体育馆,2026.11.07 20:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/781981,2026-08-31
六哲,[佛山]六哲2026「时光·哲旅」巡回演唱会,佛山,佛山岭南明珠体育馆东广场,2026.10.17 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/784168,2026-08-31
张震岳,[佛山]张震岳《跟着感觉走》巡回演唱会,佛山,佛山国际体育文化演艺中心,2026.11.07 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/781752,2026-08-31
区瑞强 &quot;顺德人心&quot;,[佛山]区瑞强2026&quot;顺德人心&quot;演唱会,佛山,佛山市顺德演艺中心大剧院,2026.09.19 -,,预售中,爬虫采集,https://www.piaoniu.com/activity/781071,2026-08-31
方力申江若琳,[佛山]方力申江若琳「告白之后」巡回演唱会,佛山,南海体育馆（桂城）,2026.09.12 20:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/782474,2026-08-31
徐良时间折叠,[佛山]徐良时间折叠巡回演唱会,佛山,佛山国际体育文化演艺中心,2026.09.04 -,,预售中,爬虫采集,https://www.piaoniu.com/activity/783445,2026-08-31
周兴哲,[青岛]周兴哲2026《Odyssey·Stars旅程·星空》巡回演唱会,青岛,青岛市民健身中心体育馆,2026.09.12 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/781909,2026-08-31
罗云熙,[成都]罗云熙「熙界无限剧场」巡回演唱会,成都,五粮液文化体育中心综合体育馆,2026.09.05 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/783733,2026-08-31
梁静茹,"[深圳]梁静茹「Best,茹果我不唱情歌」 巡回演唱会",深圳,深圳湾体育中心春茧体育场,2026.10.17 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/781475,2026-08-31
郭富城 ICONIC世界,[深圳]郭富城2026 ICONIC世界巡回演唱会,深圳,,2026.09.26 深圳市体育中心体育馆（主馆）,,预售中,爬虫采集,https://www.piaoniu.com/activity/774879,2026-08-31
马思唯-乐透人生 The Lottery TOUR,[深圳]马思唯-乐透人生 The Lottery TOUR 巡回演唱会,深圳,深圳大运中心体育馆,2026.09.19 18:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/782891,2026-08-31
杨丞琳 世界,[深圳]杨丞琳2026《房间里的大象》世界巡回演唱会,深圳,深圳市体育中心体育馆（主馆）,2026.12.12 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/777012,2026-08-31
林宥嘉 世界,[深圳]林宥嘉《超级管家》世界巡回演唱会,深圳,深圳湾体育中心春茧体育场,2026.10.30 -,,预售中,爬虫采集,https://www.piaoniu.com/activity/782700,2026-08-31
超级音雄巨星,[深圳]超级音雄巨星LIVE演唱会-张信哲/张韶涵/阿杜/姜育恒,深圳,深圳市宝安体育中心体育场,2026.10.06 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/782281,2026-08-31
Jason Derulo（杰森·德鲁罗） THE LAST DANCE Chin,[深圳]Jason Derulo（杰森·德鲁罗） THE LAST DANCE China Tour 巡回演唱会,深圳,深圳市体育中心体育馆（主馆）,2026.09.13 20:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/782827,2026-08-31
周华健 少年的奇幻之旅3.0,[深圳]周华健2026少年的奇幻之旅3.0巡回演唱会,深圳,深圳大运中心体育馆,2026.12.11 -,,预售中,爬虫采集,https://www.piaoniu.com/activity/784610,2026-08-31
《声声不息·宝岛季&mdash;&mdash;华语流行金曲,[深圳]《声声不息·宝岛季&mdash;&mdash;华语流行金曲演唱会》,深圳,19:30 深圳保利剧院,2026.09.06 周日,,待定,爬虫采集,https://www.piaoniu.com/activity/781775,2026-08-31
李健万物安生时,[深圳][代拍费]李健万物安生时巡回演唱会,深圳,场馆待定,2026.12.05 00:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/773087,2026-08-31
蓝心羽,[深圳]蓝心羽2026「爱是 love is ...」巡回演唱会,深圳,南山文体中心聚橙剧院 大剧院,2026.09.12 20:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/782958,2026-08-31
江美琪伤心唱出来就没事了,[深圳]江美琪伤心唱出来就没事了演唱会2.0,深圳,湾剧场·万有空间 WantU Space,2026.09.05 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/781415,2026-08-31
陈佳 &mdash;邓丽君经典金曲,[深圳]陈佳 2026 《我只在乎你》&mdash;邓丽君经典金曲专场演唱会,深圳,大剧院,2026.08.01-2027.01.30 南山文体中心聚橙剧院,,待定,爬虫采集,https://www.piaoniu.com/activity/777519,2026-08-31
姚伟涛·浪漫满屋,姚伟涛·浪漫满屋2026巡回演唱会 深圳,,20:00 宝安海雅大剧院,2026.09.11 周五,,待定,爬虫采集,https://www.piaoniu.com/activity/782921,2026-08-31
伍佰&China Blue ROCK STAR 2,[深圳]伍佰&China Blue ROCK STAR 2 巡回演唱会,深圳,深圳大运中心体育馆,2026.09.04 -,,待定,爬虫采集,https://www.piaoniu.com/activity/776957,2026-08-31
,[深圳][限时立减18.8元]孙楠2026「给所有朋友们的歌」巡演,深圳,深圳湾体育中心春茧体育场,2026.09.12 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/777213,2026-08-31
HENRY刘宪华 ENJOY THE SHOW华丽宪场世界,[深圳]HENRY刘宪华2026 ENJOY THE SHOW华丽宪场世界巡回演唱会,深圳,深圳大运中心体育馆,2026.09.26 -9.27,,预售中,爬虫采集,https://www.piaoniu.com/activity/782694,2026-08-31
永彬Ryan.B,[深圳]永彬Ryan.B 2026「正在播放：猜你喜欢」巡回演唱会,深圳,SoFun Live,2026.09.04 20:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/782108,2026-08-31
G.E.M.邓紫棋 I AM GLORIA世界,[深圳]G.E.M.邓紫棋 I AM GLORIA世界巡回演唱会2.0,深圳,深圳大运中心体育场,2026.09.11 -,,预售中,爬虫采集,https://www.piaoniu.com/activity/778118,2026-08-31
国蛋GorDoN 【MICRO SAUNA 2】巡回演出,[长沙]国蛋GorDoN2026 【MICRO SAUNA 2】巡回演出,长沙,MAO livehouse长沙(沙湾店),2026.09.04 20:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/779799,2026-08-31
海外演出门票咨询 覆盖海量艺人--看详情,海外演出门票咨询 覆盖海量艺人--看详情,,待定,2027.12.24 -,,待定,爬虫采集,https://www.piaoniu.com/activity/604014,2026-08-31
step.jad依加,[珠海]step.jad依加「NIGHTSTEP夜奔·超感世界」Livehouse巡演,珠海,MAO Livehouse珠海(唐家古镇店),2026.10.07 19:30,,待定,爬虫采集,https://www.piaoniu.com/activity/783749,2026-08-31
,[珠海]Jony J2026「本命」巡演-珠海站,珠海,MAO Livehouse珠海(唐家古镇店),2026.09.19 20:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/780940,2026-08-31
,[广州]Marian Hill 演唱会,广州,广州 MAO Livehouse广州中大店(一号馆),2026.09.25 20:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/783985,2026-08-31
啾啾咩咩DD秀 邓典D.D,[广州]啾啾咩咩DD秀 邓典D.D.巡演,广州,广州 MAO Livehouse广州中大店(一号馆),2026.09.19 20:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/783015,2026-08-31
福梦FUMON 【活着】,[上海]福梦FUMON 2026【活着】巡演,上海,MAO LiveHouse 上海,2026.09.04 20:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/784598,2026-08-31
廖俊涛,[上海]廖俊涛「谁？」2026巡演,上海,MAO LiveHouse 上海,2026.09.12 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/784320,2026-08-31
高天佐,[广州]高天佐 2026「美丽人生」巡演,广州,MAO Livehouse广州（太古仓店）,2026.09.19 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/783421,2026-08-31
暗杠 走歌人专辑,[广州]暗杠2026「太阳·月亮·草地」走歌人专辑巡唱,广州,MAO Livehouse 广州(太古仓店),2026.10.23 20:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/782478,2026-08-31
暗杠 走歌人专辑,[深圳]暗杠2026「太阳·月亮·草地」走歌人专辑巡唱 深圳站,深圳,MAO Livehouse深圳(海上世界),2026.10.24 20:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/782476,2026-08-31
郁乐队 - 惊恐症,[重庆]郁乐队2026-2027惊恐症巡演-重庆站,重庆,MAO Livehouse重庆(新壹街店）,2026.12.11 20:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/784454,2026-08-31
郁乐队 - 惊恐症,[武汉]郁乐队2026-2027惊恐症巡演-武汉站,武汉,MAO Livehouse武汉,2026.11.06 20:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/784461,2026-08-31
声浪回响,[杭州]声浪回响「云间余响」,杭州,MAO Livehouse杭州,2026.09.05 20:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/783525,2026-08-31
郁乐队 - 惊恐症,[上饶]郁乐队2026-2027惊恐症巡演-上饶站,上饶,MAO Livehouse上饶,2026.11.13 20:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/784465,2026-08-31
唐乐宫 演出门票,[西安]唐乐宫《大唐女皇》演出门票,西安,,2026.08.14-09.30 唐乐宫剧院,,预售中,爬虫采集,https://www.piaoniu.com/activity/783415,2026-08-31
于祥宇脱口秀,[厦门]于祥宇脱口秀专场《最小单位的于祥宇》丨 Standby出品 @厦门,厦门,,2026.10.01-10.02 厦门嘉庚剧院大剧场,,待定,爬虫采集,https://www.piaoniu.com/activity/784010,2026-08-31
9月11日·唐香玉单口喜剧,[厦门]9月11日·唐香玉单口喜剧专场《糖》厦门站,厦门,19:30 厦门歌舞剧院,2026.09.11 周五,,待定,爬虫采集,https://www.piaoniu.com/activity/783594,2026-08-31
10月27-30日 互动,[厦门]10月27-30日《一条名叫爱情的狗》互动专场-厦门站(二狗个人专场)|约会推荐|破圈社交,厦门,,2026.10.27-10.30 厦门歌舞剧院,,待定,爬虫采集,https://www.piaoniu.com/activity/784499,2026-08-31
年10月17日 安特耶·魏特哈斯演绎巴赫无伴奏小提琴奏鸣曲和组曲全集,[厦门]2026年10月17日 安特耶·魏特哈斯演绎巴赫无伴奏小提琴奏鸣曲和组曲全集 音乐会,厦门,厦门闽南大戏院,2026.10.17 周六,,待定,爬虫采集,https://www.piaoniu.com/activity/784336,2026-08-31
八三夭 [ 没有翅膀的人 ]世界,[厦门]八三夭 2026 [ 没有翅膀的人 ]世界巡回演唱会,厦门,厦门集美嘉庚体育馆,2026.11.28 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/783234,2026-08-31
福梦FUMON 【活着】,[厦门]福梦FUMON 2026【活着】巡演,厦门,厦门RealLive And Books,2026.09.06 20:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/784597,2026-08-31
,[厦门]【早鸟5折】维也纳皇家爱乐乐团新年音乐会,厦门,19:30 厦门嘉庚剧院,2027.01.07 周四,,待定,爬虫采集,https://www.piaoniu.com/activity/781949,2026-08-31
年王者荣耀KPL夏季决赛,[厦门]2026年王者荣耀KPL夏季决赛,厦门,厦门奥林匹克体育中心-凤凰体育馆,2026.09.12 18:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/784510,2026-08-31
邹沛沛],[厦门]邹沛沛]2026「Iridis」巡回演唱会,厦门,厦门Ovogo旺来现场,2026.09.19 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/784603,2026-08-31
翁杰Winjay,[厦门]翁杰Winjay2026「城乡」巡演,厦门,厦门Ovogo旺来现场,2026.09.06 20:00,,待定,爬虫采集,https://www.piaoniu.com/activity/780395,2026-08-31
,[上海]【双人秒杀】南京东路丨【半笑现场】Live现场丨沉浸式演出,上海,半笑酒馆·精酿啤酒·脱口秀演出·艺术空间,2026.08.03 -,,待定,爬虫采集,https://www.piaoniu.com/activity/782747,2026-08-31
三十而立 岁月流金 德云社成立三十周年系列演出之 烧饼 曹鹤阳 相声,[上海]三十而立 岁月流金2026德云社成立三十周年系列演出之 烧饼 曹鹤阳 相声专场演出--上海站,上海,北外滩友邦大剧院-大剧场,2026.09.30 19:30,,待定,爬虫采集,https://www.piaoniu.com/activity/782796,2026-08-31
曹禺经典话剧,[厦门]曹禺经典话剧《雷雨》,厦门,2027.01.01 福南大会堂,2026.12.31 -,,预售中,爬虫采集,https://www.piaoniu.com/activity/780951,2026-08-31
三十而立 岁月流金 德云社成立三十周年系列演出之郭德纲 于谦相声,[南昌]三十而立 岁月流金2026德云社成立三十周年系列演出之郭德纲 于谦相声专场演出一南昌站,南昌,19:00 南昌国际体育中心体育馆,2026.09.26 周六,,待定,爬虫采集,https://www.piaoniu.com/activity/781328,2026-08-31
周华健 少年的奇幻之旅3.0,[南京]周华健2026少年的奇幻之旅3.0巡回演唱会,南京,南京梦之蓝青奥体育公园体育馆,2026.10.03 -,,预售中,爬虫采集,https://www.piaoniu.com/activity/778083,2026-08-31
周杰伦 爱在 南京 嘉年华,[南京]周杰伦2026 爱在 南京 嘉年华巡回演唱会,南京,,2026.09.24-09.26 南京奥体中心体育场,,预售中,爬虫采集,https://www.piaoniu.com/activity/764715,2026-08-31
周杰伦 幸福 嘉年华,[福州][代拍费]周杰伦2027 幸福 嘉年华巡回演唱会,福州,海峡奥林匹克体育中心,2027.03.26 -,,预售中,爬虫采集,https://www.piaoniu.com/activity/783324,2026-08-31
周杰伦,[上海][代拍费]周杰伦2026 演唱会,上海,,时间待定 场馆待定,,预售中,爬虫采集,https://www.piaoniu.com/activity/767085,2026-08-31
周杰伦兰亭序,[武汉][代拍费]周杰伦兰亭序演唱会,武汉,待定,2027.04.09 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/782263,2026-08-31
周兴哲,[常州]周兴哲2026《Odyssey·Stars旅程·星空》巡回演唱会,常州,新龙湖演艺中心,2026.09.05 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/783492,2026-08-31
潮音风暴超级,[南宁]潮音风暴超级演唱会-颜人中/李荣浩/潘玮柏/周柏豪,南宁,广西体育中心主体育场,2026.10.03 20:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/781846,2026-08-31
周兴哲,[杭州]周兴哲《Odyssey·Stars旅程·星空》巡回演唱会,杭州,黄龙体育中心体育场,2026.09.26 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/784288,2026-08-31
周杰伦 世界,[悉尼]周杰伦2026「海洋」《嘉年华 II》世界巡回演唱会,悉尼,ENGIE Stadium (Sydney Olympic Park),2026.11.21 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/775128,2026-08-31
周传雄,[烟台]周传雄2026「念念不忘&bull;再遇见plus」演唱会,烟台,烟台体育公园体育场,2026.09.19 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/782864,2026-08-31
周杰伦 世界回,[墨尔本]周杰伦2026「粉色」《嘉年华 II》世界回演唱会,墨尔本,Marvel Stadium,2026.10.17 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/774607,2026-08-31
周华健 少年的奇幻之旅3.0,[烟台]周华健2026少年的奇幻之旅3.0巡回演唱会,烟台,烟台八角湾国际会展中心 B3 展馆,2026.09.05 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/779233,2026-08-31
周华健 少年的奇幻之旅3.0,[杭州]周华健2026少年的奇幻之旅3.0巡回演唱会,杭州,杭州奥体AT中心体育馆,2026.10.17 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/783494,2026-08-31
周慧敏,[江门]周慧敏2026「地老天荒爱一场」巡回演唱会,江门,江门市滨江体育中心体育馆,2026.09.26 20:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/780630,2026-08-31
周华健 少年的奇幻之旅 3.0,[济南]周华健 2026少年的奇幻之旅 3.0演唱会,济南,济南奥体中心体育馆,2026.10.31 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/781613,2026-08-31
周传雄,[大连][代拍费]周传雄2026「念念不忘·再遇见」巡回演唱会,大连,,演出筹备中，时间待定 场馆待定,,预售中,爬虫采集,https://www.piaoniu.com/activity/775093,2026-08-31
周华健 少年的奇幻之旅 3.0,[西安]周华健 2026少年的奇幻之旅 3.0演唱会,西安,西安奥体中心体育馆,2026.10.24 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/782720,2026-08-31
周传雄,[南昌]周传雄2026「念念不忘·再遇见plus」巡回演唱会,南昌,南昌国际体育中心体育场,2026.10.31 00:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/777533,2026-08-31
周华健 少年的奇幻之旅3.0,[南昌]周华健2026少年的奇幻之旅3.0巡回演唱会,南昌,南昌国际体育中心体育馆,2026.11.07 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/777532,2026-08-31
周传雄,[上海]周传雄「念念不忘·再遇见plus」巡回演唱会,上海,,2026.09.05-09.06 上海体育场,,预售中,爬虫采集,https://www.piaoniu.com/activity/777028,2026-08-31
周柏豪 粉丝见面,[广州]周柏豪「The Blooming Chapter 绽放之章」粉丝见面演唱会,广州,,2026.10.10-11 广州体育馆1号馆,,预售中,爬虫采集,https://www.piaoniu.com/activity/783972,2026-08-31
周杰伦 嘉年华II世界,[新加坡]周杰伦2027「晴天」嘉年华II世界巡回演唱会,新加坡,新加坡国家体育场Singapore National Stadium,2027.01.08 -01.10,,预售中,爬虫采集,https://www.piaoniu.com/activity/775960,2026-08-31
周华健 少年的奇幻之旅3.0,[郑州]周华健2026少年的奇幻之旅3.0巡回演唱会,郑州,郑州奥林匹克体育中心 洋河·梦之蓝体育馆,2026.09.26 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/774598,2026-08-31
周杰伦 嘉年华世界,[马来西亚]周杰伦「稻香 马来西亚」嘉年华世界巡回演唱会,马来西亚,马来西亚吉隆坡武吉加里尔Bukit Jalil国家体育场,2027.01.23 19:30,,预售中,爬虫采集,https://www.piaoniu.com/activity/777347,2026-08-31
F✦FOREVER 恒星之城·银河加冕（北京鸟巢）限定场,[北京][代拍费]F✦FOREVER 恒星之城·银河加冕（北京鸟巢）限定场演唱会,北京,国家体育场（鸟巢）,2026.10.06 -,,预售中,爬虫采集,https://www.piaoniu.com/activity/783310,2026-08-31
周杰伦 爱琴海 青岛 嘉年华,[青岛]周杰伦2026 爱琴海 青岛 嘉年华巡回演唱会,青岛,青岛市民健身中心体育场,2026.10.03 -,,预售中,爬虫采集,https://www.piaoniu.com/activity/779166,2026-08-31
黄霄雲,[苏州]黄霄雲2026「宇宙无 敌号2.0」巡回演唱会,苏州,苏州奥林匹克体育中心体育馆,2026.09.26 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/783179,2026-08-31
TizzyT谢锐韬,[郑州]TizzyT谢锐韬2026 「流行」巡回演唱会,郑州,郑州奥林匹克体育中心 洋河·梦之蓝体育馆,2026.09.05 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/782365,2026-08-31
张韶涵,[宜昌]张韶涵「玩家」巡回演唱会-宜昌站,宜昌,宜昌奥体中心体育场,2026.09.05 19:00,,待定,爬虫采集,https://www.piaoniu.com/activity/779811,2026-08-31
张韶涵 玩家,[合肥]张韶涵2026玩家巡回演唱会,合肥,19:00 合肥体育中心体育场,2026.09.19 周六,,预售中,爬虫采集,https://www.piaoniu.com/activity/774871,2026-08-31
周延GAI,[上海]周延GAI 2026 「REAL G」巡回演唱会,上海,虹口足球场,2026.09.05 19:00,,预售中,爬虫采集,https://www.piaoniu.com/activity/771219,2026-08-31
